calories,carb,fat,name,protein,sugar,type
146,9.6,9.5,Quick ham grits,5.5,1.2,Breakfast foods
65,2.9,3.5,Caprese Eggs and Portabella Mushrooms,5.9,1.9,Breakfast foods
109,2.3,7.2,Ham Egg and Spinach Roll Ups,8.5,1.0,Breakfast foods
117,3.4,7.6,Prosciutto Wrapped Mini Frittata Muffins,9.1,1.0,Breakfast foods
142,27.7,3.0,Date and Pistachio Porridge,4.1,15.7,Breakfast foods
88,10.0,4.6,Chocolate Avocado Smoothie,3.1,4.6,Breakfast foods
191,20.8,7.6,Simple California Omelet,10.4,2.6,Breakfast foods
209,29.0,9.6,Chocolate Avocado Toast,6.7,8.6,Breakfast foods
128,3.1,10.1,Skillet Baked Eggs,6.6,0.4,Breakfast foods
164,1.9,13.6,Spinach Goat Cheese and Chorizo Omelet,8.9,0.3,Breakfast foods
104,2.5,7.5,Soft Scrambled Eggs with Goat Cheese and Asparagus,7.2,1.1,Breakfast foods
216,4.5,17.3,Country Sausage Gravy,11.8,2.2,Breakfast foods
177,12.9,10.8,Protein Breakfast Muffin,8.8,2.5,Breakfast foods
179,10.0,8.5,Simple Chicken Sandwich,15.0,1.6,Breakfast foods
175,27.5,3.9,Cornflake Crunch French Toast,7.2,6.4,Breakfast foods
104,10.7,4.8,Quinoa and Egg Enchilada Skillet,5.2,0.6,Breakfast foods
242,20.8,12.5,Grab and Go Breakfast Muffins,11.0,1.9,Breakfast foods
171,33.1,5.1,Yam Muffins,5.4,20.4,Breakfast foods
268,18.3,13.7,Bacon Egg and Cheese Breakfast Bagel,17.2,0.2,Breakfast foods
403,58.2,18.7,Dried Fruit and Almond Granola,7.6,13.9,Breakfast foods
185,10.2,13.9,Scrambled Eggs with Bacon and Avocado,6.3,1.0,Breakfast foods
65,7.4,3.7,Peach Avocado Smoothie,1.9,3.8,Breakfast foods
97,3.1,6.0,Mini Vegetable Frittatas,7.7,1.6,Breakfast foods
66,4.1,2.5,Turkey Egg White Omelet,6.8,2.0,Breakfast foods
281,37.2,13.4,Raspberry Scones,3.9,13.1,Breakfast foods
53,11.8,0.7,Pumpkin Gingerbread Smoothie,1.0,5.0,Breakfast foods
111,4.4,8.3,Cabbage Hash Browns,5.2,2.1,Breakfast foods
201,31.5,6.9,Peanut Butter Banana English Muffin,7.1,10.0,Breakfast foods
150,2.2,9.9,Breakfast Sausage Sauteed with Red and Green Bell Peppers,12.7,1.3,Breakfast foods
74,2.8,4.3,Curry Scramble,6.1,2.0,Breakfast foods
95,14.2,4.2,Loaded Paleo Breakfast Hash,2.0,4.9,Breakfast foods
39,7.1,0.6,Breakfast Quinoa,1.3,1.7,Breakfast foods
255,1.0,21.2,Bacon Egg and Cheese in a Mug,14.7,0.3,Breakfast foods
174,16.5,8.8,Greek Yogurt and Jam Parfait,6.9,3.1,Breakfast foods
80,14.1,2.1,nute Energizing Oatmeal,2.6,5.4,Breakfast foods
170,24.2,6.4,Chocolate Peanut Butter Overnight Oats,7.7,13.5,Breakfast foods
253,1.1,23.0,Cream Cheese Omelet,10.2,0.7,Breakfast foods
101,16.5,3.2,Quinoa Superfood Breakfast Bowl,2.9,4.8,Breakfast foods
206,12.2,13.1,Fried Egg Sandwich,10.1,3.1,Breakfast foods
255,33.1,11.3,Belgian Waffles,5.5,12.5,Breakfast foods
155,4.6,10.5,Sausage and Sweet Potato Casserole,10.2,1.1,Breakfast foods
67,9.8,0.5,Coffee and Banana Protein Smoothie,6.5,5.8,Breakfast foods
111,25.6,0.6,Maple Brown Sugar Oatmeal,2.8,9.5,Breakfast foods
431,43.2,19.0,Cinnamon Vanilla Breakfast Protein Bites,26.8,22.6,Breakfast foods
182,12.1,10.4,Eggs on Toast with Goat Cheese & Peas,10.1,2.9,Breakfast foods
87,14.2,3.2,Spinach Date and Almond Green Smoothie,2.6,8.2,Breakfast foods
206,9.2,17.9,Overnight Chia Pudding,4.7,3.0,Breakfast foods
122,3.4,9.4,Cauliflower and Feta Omelet,6.6,1.5,Breakfast foods
44,9.9,0.5,Fruity Kale Morning Smoothie,0.7,6.6,Breakfast foods
107,9.6,6.9,Grapefruit & Ginger Chia Pudding,2.5,4.1,Breakfast foods
120,2.5,8.0,Simple Vegetable Egg Bake,9.1,1.7,Breakfast foods
175,4.2,12.7,Asparagus and Cashew Omelet,11.8,1.1,Breakfast foods
139,18.6,3.2,Blueberry Shake,10.3,3.1,Breakfast foods
183,1.6,13.4,Omelette with goat cheese and bacon,13.0,0.9,Breakfast foods
146,11.4,8.0,Ham and Cheese Quiche,7.2,0.3,Breakfast foods
426,46.1,27.6,Simple Vegan Date Bars,6.1,33.7,Breakfast foods
34,3.2,2.3,Cucumber Avocado Soup Soupe Glac avocat,0.8,1.3,Breakfast foods
146,14.4,3.6,Protein Tiramisu Pancakes,14.0,3.9,Breakfast foods
160,1.5,11.6,Scrambled Eggs with Smoked Salmon and Lemon Cream,12.0,0.5,Breakfast foods
163,7.1,12.2,Scrambled Eggs Avocado and Smoked Salmon on Toast,7.5,1.0,Breakfast foods
161,9.2,9.4,Baked Sausage Spinach and Egg Taquitos,10.1,0.9,Breakfast foods
113,4.7,7.7,Hot and spicy Indian scrambled egg chutney,6.6,2.1,Breakfast foods
121,2.7,8.5,Green Eggs,8.9,0.8,Breakfast foods
188,23.5,9.4,Overnight Oats,6.1,4.4,Breakfast foods
93,9.5,2.7,Mixed Berry Morning Smoothie,8.5,1.6,Breakfast foods
67,2.8,2.3,Ham and Veggie Omelet,8.5,1.8,Breakfast foods
138,18.2,4.1,Vanilla Blueberry Protein Muffins,9.8,3.5,Breakfast foods
190,13.9,11.4,German Pancakes,8.6,1.9,Breakfast foods
171,8.1,10.3,Cottage Cheese Pancakes,11.7,1.5,Breakfast foods
148,22.4,2.4,High Protein Pancakes,11.5,1.2,Breakfast foods
243,41.9,4.9,Whole Grain Pancakes with Wild Blueberry Maple Syrup,9.1,27.4,Breakfast foods
187,25.8,6.2,Super Pancakes,6.7,5.8,Breakfast foods
159,28.5,3.1,Ricotta Blueberry Pancakes,4.2,13.5,Breakfast foods
192,22.2,1.2,Sweet Potato Muffins,23.5,6.0,Breakfast foods
188,16.3,8.3,English Muffin Breakfast Pizza,13.1,3.7,Breakfast foods
135,15.8,7.9,Tropical Coconut Oatmeal,2.3,6.2,Breakfast foods
216,9.6,14.8,Scrambled Eggs with Chorizo and Tortillas,10.8,1.3,Breakfast foods
359,13.7,33.2,Overnight Banana Nut Porridge,7.9,3.5,Breakfast foods
68,11.2,2.3,Blueberry Peach Oatmeal,2.1,4.2,Breakfast foods
125,1.9,9.3,Baked Spinach and Eggs,8.5,0.9,Breakfast foods
146,18.7,5.7,French Toast with Fruit,5.5,7.9,Breakfast foods
209,21.7,9.2,Cinnamon French Toast,9.2,3.6,Breakfast foods
142,23.4,4.3,Zucchini Bread Overnight Oats,4.0,6.9,Breakfast foods
110,8.9,6.4,Chai Chia Pudding No Sugar,3.6,0.4,Breakfast foods
89,18.1,1.0,Orange Breakfast Quinoa,2.7,6.5,Breakfast foods
137,26.2,2.2,Banana Bread Oatmeal,4.9,10.0,Breakfast foods
143,21.7,1.8,High Protein Banana Oatcake,10.4,2.9,Breakfast foods
90,14.9,0.6,Blueberry Muffin Overnight Oats,7.1,4.3,Breakfast foods
103,12.9,1.0,Clean Eating Protein Pancakes,10.9,0.6,Breakfast foods
265,13.4,18.7,Eggs with Hats on Top,10.7,1.5,Breakfast foods
81,19.5,0.4,Oatmeal and raisins,1.9,8.3,Breakfast foods
122,2.1,8.1,Basic egg white omelet,9.8,1.3,Breakfast foods
90,12.0,3.8,Peanut Butter Raisin Oatmeal,3.7,5.2,Breakfast foods
109,12.1,7.1,Blueberry Smoothie,1.7,7.7,Breakfast foods
114,19.2,1.6,Cinnamon Oatmeal Pancakes,7.5,4.4,Breakfast foods
159,29.6,3.1,Vegan Pancakes,3.2,5.1,Breakfast foods
58,10.7,1.2,Cinnamon Porridge with Blueberries and Greek Yogurt,2.2,0.8,Breakfast foods
106,2.6,7.4,Ham and Egg Mushroom Cups,8.0,1.3,Breakfast foods
126,6.9,7.4,Spinach Frittata with Sweet Potato Crust,7.9,2.1,Breakfast foods
77,4.5,4.0,Zucchini Hash,5.9,1.9,Breakfast foods
84,8.5,2.3,Egg White Spinach Feta Wrap,7.8,1.5,Breakfast foods
50,10.1,0.3,Apple Oatmeal,2.4,4.6,Breakfast foods
134,5.0,8.8,Blueberry Vanilla Greek Yogurt,7.3,1.2,Breakfast foods
134,4.4,9.4,Smoky Scrambled Eggs,8.6,1.4,Breakfast foods
42,11.3,1.2,Oat bran and cinnamon,2.9,0.3,Breakfast foods
176,28.1,4.3,Everything Bagel with Cream Cheese and Cucumber,6.9,1.5,Breakfast foods
296,0.9,25.7,Keto Breakfast Burger,15.1,0.7,Breakfast foods
229,3.1,19.7,Scrambled Eggs with Chorizo,9.5,1.3,Breakfast foods
207,4.3,18.9,Keto Breakfast Potatoes,5.1,2.6,Breakfast foods
170,19.2,6.6,Egg and Veggie Breakfast Sandwich,9.7,4.1,Breakfast foods
42,0.2,2.8,Easy To Peel Hard Boiled Eggs,3.7,0.1,Breakfast foods
93,9.6,2.7,Oatmeal Banana Peanut Butter Chocolate Shake,8.4,2.5,Breakfast foods
70,2.9,3.6,Scrambled Eggs and Broccoli,7.1,0.9,Breakfast foods
72,14.6,1.5,Banana Nut Oatmeal,1.9,3.6,Breakfast foods
96,2.8,6.2,Skinny Greek Omelet,7.3,1.4,Breakfast foods
278,0.9,25.6,Low Carb Asiago Baked Eggs,11.4,0.3,Breakfast foods
209,2.3,17.2,Pesto Scrambled Eggs,10.7,0.3,Breakfast foods
76,1.7,2.7,Spinach Swiss and Egg White Omelet,10.8,0.7,Breakfast foods
85,2.9,4.3,Mushroom Spinach Omelet Recipe,8.6,0.9,Breakfast foods
252,42.7,3.5,Whole Wheat Toast,12.5,4.3,Breakfast foods
141,1.4,10.4,Spinach Scrambled Eggs,10.2,0.4,Breakfast foods
140,2.7,7.8,Ham and Egg Scramble,14.0,0.3,Breakfast foods
126,16.1,6.3,Morning Roasted Potatoes,1.9,0.7,Breakfast foods
130,3.1,9.3,Eggs with Onion and Green Pepper,8.1,1.5,Breakfast foods
169,1.5,12.5,Basic scrambled eggs,12.1,0.4,Breakfast foods
182,15.8,7.3,Soft Boiled Eggs & Toast,12.5,1.8,Breakfast foods
49,11.5,0.4,Nectarine and Stawberry Porridge,1.3,5.7,Breakfast foods
166,0.7,12.4,Over Easy Eggs,12.1,0.4,Breakfast foods
145,3.1,11.4,Spinach Onion Scramble,7.6,1.2,Breakfast foods
136,16.1,7.5,Classic Hash Browns,2.0,0.8,Breakfast foods
145,1.7,10.5,Scrambled Eggs with Spinach and Feta,10.7,0.8,Breakfast foods
174,0.7,13.5,Basic Eggs,11.9,0.4,Breakfast foods
354,7.2,30.7,Skinny Pancakes,12.9,1.6,Breakfast foods
56,0.3,3.7,Microwave Poached Eggs,4.9,0.1,Breakfast foods
99,12.7,5.3,Coconut Cinnamon Oats,1.7,2.9,Breakfast foods
32,7.7,0.3,Strawberries,0.7,4.9,Breakfast foods
156,17.5,8.9,Apple Granola Cookies,4.2,10.6,Breakfast foods
106,15.9,3.0,Cherry Fridge Oats,5.5,5.5,Breakfast foods
89,11.2,4.3,Blueberry Almond Chia Pudding,2.4,5.4,Breakfast foods
115,15.3,4.4,Vanilla Chai Chia Pudding,2.7,7.7,Breakfast foods
226,12.9,16.0,Tomato Avocado Quiche,8.1,1.6,Breakfast foods
96,3.7,5.1,Skinny Chicken and Vegetable Frittata,8.8,1.8,Breakfast foods
127,22.5,3.2,Vegan Pancakes,3.7,2.9,Breakfast foods
113,9.4,7.4,Tofu Scramble with Sweet Potato & Greens,3.1,2.9,Breakfast foods
60,8.9,1.9,Blueberry Almond and Kale Smoothie,2.8,6.9,Breakfast foods
82,7.4,3.8,Tofu Scramble,5.9,1.1,Breakfast foods
188,15.9,13.1,Seedy Avocado Toast,4.8,1.9,Breakfast foods
151,18.2,5.1,Eggs and Oatmeal,7.8,7.6,Breakfast foods
160,3.3,10.8,Simple Meat Scramble,12.3,0.8,Breakfast foods
142,17.1,2.6,Chocolate Overnight Oats,14.2,2.3,Breakfast foods
179,1.4,14.7,Omelet with Cheese and Spinach,10.2,0.3,Breakfast foods
117,19.4,4.0,Maple Berry Chia Overnight Oats,3.0,6.0,Breakfast foods
95,16.0,1.7,Overnight Apple Cinnamon Oatmeal,5.3,7.7,Breakfast foods
121,13.8,3.8,Greek Yogurt Pancakes and Berry Sauce,9.2,2.7,Breakfast foods
92,13.4,4.0,Easy Sweet Potato Hash,1.2,4.4,Breakfast foods
212,1.5,18.0,Feta & Pesto Omelette,10.7,1.0,Breakfast foods
169,18.4,8.2,Vegetarian Breakfast Burrito,6.3,1.2,Breakfast foods
143,16.2,5.4,Soy Milk Pancakes,8.4,0.4,Breakfast foods
122,2.2,7.3,Scrambled Eggs with Sausage and Feta,11.3,1.2,Breakfast foods
111,11.9,5.8,Vanilla Chia Seed Pudding,2.9,3.4,Breakfast foods
115,21.0,2.1,Whole Wheat Blueberry Waffles,4.7,5.2,Breakfast foods
174,1.1,12.4,Egg Muffins with Sausage,13.9,0.7,Breakfast foods
90,6.8,3.2,Pineapple Protein Chia Seed Pudding,8.5,1.3,Breakfast foods
87,4.6,5.4,Bacon and Egg Scramble with Bell Peppers Mushrooms and Onions,5.4,1.4,Breakfast foods
47,10.9,0.4,Peaches and Greens Smoothie,0.8,8.1,Breakfast foods
59,13.6,0.6,Mango Smoothie Bowl,1.0,9.6,Breakfast foods
117,23.6,1.7,Baked Blueberry Oatmeal,3.5,10.9,Breakfast foods
173,1.5,12.9,Ground Beef Omelet,12.2,0.6,Breakfast foods
152,16.9,7.1,Overnight Honey Chia Oats,6.1,5.6,Breakfast foods
105,7.3,6.6,Spinach and Pear Omelet,5.1,4.2,Breakfast foods
78,2.5,5.2,Spinach and Mushroom Eggs,6.1,0.9,Breakfast foods
158,1.0,10.5,Eggs Cheese Turkey Sausage Omelet,13.9,0.4,Breakfast foods
105,15.4,3.6,Vegan French Toast,3.1,2.7,Breakfast foods
78,3.1,5.6,Poached Eggs with Bacon and Tomatoes,4.1,2.1,Breakfast foods
206,1.7,17.1,Pesto Scrambled Eggs,10.7,0.4,Breakfast foods
100,20.3,1.3,Apple Cinnamon Baked Oatmeal,2.4,10.7,Breakfast foods
163,15.4,3.0,Banana Protein Pancakes,19.9,6.7,Breakfast foods
60,14.6,0.3,nute Healthy Strawberry Frozen Yogurt,1.2,11.0,Breakfast foods
42,4.7,1.4,Strawberry Tofu Smoothie,3.0,1.8,Breakfast foods
95,8.7,4.2,Spinach Feta Quiche with Sweet Potato Crust,5.9,2.7,Breakfast foods
96,1.5,6.3,Egg White Spinach Omelet,8.3,1.0,Breakfast foods
115,1.7,8.4,Paleo Tomato and Egg Scramble,8.0,1.1,Breakfast foods
313,10.6,29.0,Ackee Fritters,3.2,1.7,Breakfast foods
46,7.4,1.0,Blueberry Chocolate Smoothie,2.9,3.2,Breakfast foods
173,8.8,12.7,Omega Waffles,7.7,2.5,Breakfast foods
193,19.0,10.3,English Muffin Egg Sandwich,7.7,0.9,Breakfast foods
184,16.7,9.3,Bacon Fig and Arugula Toast,9.2,8.1,Breakfast foods
204,16.4,13.3,Coconut Quinoa,7.5,1.0,Breakfast foods
92,14.5,2.9,Peanut Butter Oatmeal and Berries,2.8,3.2,Breakfast foods
285,8.3,25.4,Fried Egg on Toast with Pepper Jack and Avocado,7.7,0.9,Breakfast foods
140,18.4,2.6,Protein Pancakes,10.7,1.1,Breakfast foods
146,14.4,3.4,Red Eye Protein Parfait,15.3,7.7,Breakfast foods
244,16.7,14.1,Morning Lox Salad,12.4,2.7,Breakfast foods
95,8.6,3.7,Peach Oatmeal Smoothie,7.1,3.2,Breakfast foods
116,8.9,6.6,Paleo Sausage and Veggie Scramble,5.6,3.0,Breakfast foods
154,2.0,10.7,Spinach and Mozzarella Egg Bake,12.3,0.6,Breakfast foods
332,51.0,13.2,Everyday Granola,7.2,20.7,Breakfast foods
96,2.7,5.0,Green Egg Muffin,10.0,1.1,Breakfast foods
85,15.1,1.9,Quinoa Breakfast Pudding,2.9,7.8,Breakfast foods
178,25.6,7.7,Breakfast Berry Cobbler,5.0,5.6,Breakfast foods
162,23.6,6.0,Buckwheat Pancakes with Oranges and Honey,4.3,9.9,Breakfast foods
47,6.0,1.3,Paleo Zucchini Oatless Oatmeal GF Paleo Low Cal,3.2,3.3,Breakfast foods
181,22.5,6.8,Eggs Piperade,7.6,2.4,Breakfast foods
181,1.9,13.9,Sausage Egg Muffins,11.7,1.2,Breakfast foods
86,15.4,2.3,Overnight Buckwheat and Steel Cut Oats Breakfast,2.5,4.3,Breakfast foods
245,13.4,17.7,Low Carb Maple Pecan Pancakes,9.8,7.2,Breakfast foods
71,14.1,1.7,Chocolate Covered Berry Smoothie,0.9,8.4,Breakfast foods
499,47.5,31.5,Twiix Chocolate Croissants,6.8,13.9,Breakfast foods
104,10.4,5.9,Creamy White Cheddar Grits,2.9,0.0,Breakfast foods
138,6.0,8.6,Goat Cheese Tomato and Parsley Scramble,9.1,1.7,Breakfast foods
33,7.3,0.6,Toxin Cleanse Detox Smoothie,0.6,4.6,Breakfast foods
125,6.9,8.5,Almond Raspberry Smoothie,5.9,2.3,Breakfast foods
159,1.7,12.8,Sausage Spinach and Feta Frittata,9.5,0.9,Breakfast foods
126,21.4,5.2,Fruit and Berry Compote,1.5,7.8,Breakfast foods
183,16.9,8.8,Fluffy Cottage Cheese Pancakes,9.7,5.2,Breakfast foods
90,3.7,5.9,Egg White Frittata,5.9,2.3,Breakfast foods
166,27.4,3.5,Banana Bruschetta,7.8,10.9,Breakfast foods
218,28.4,9.8,Buckwheat Pancakes,6.1,9.0,Breakfast foods
131,14.8,6.2,Pineapple Sriracha Breakfast Bowl,4.7,3.5,Breakfast foods
354,4.2,32.4,Gluten Free Keto Pancakes,11.5,1.1,Breakfast foods
310,8.8,26.1,Coconut Flour Protein Waffles,10.4,0.6,Breakfast foods
205,17.3,10.9,Toasted Camembert and Pear Sandwich,10.2,4.5,Breakfast foods
235,45.2,4.3,Skinny Mini Banana Muffins,5.2,16.6,Breakfast foods
104,15.8,2.6,Oat Pancakes,4.7,0.1,Breakfast foods
116,0.7,8.0,Basic Egg White Omelet,9.9,0.7,Breakfast foods
94,5.3,6.2,Simple Tofu Scramble,6.5,1.6,Breakfast foods
150,4.4,8.9,Turkey and Spinach Omelet,13.1,2.0,Breakfast foods
112,12.0,5.0,Rosemary Potato Egg Bake,5.0,1.2,Breakfast foods
108,11.9,3.1,Banana oatmeal smoothie,8.8,3.0,Breakfast foods
73,4.3,6.8,Blackberry Chocolate Shake,0.7,1.9,Breakfast foods
191,12.1,11.1,Egg Burrito,10.6,1.3,Breakfast foods
192,4.1,17.5,Fried Irish Cabbage with Bacon,4.7,2.4,Breakfast foods
296,22.8,12.1,Maple Walnut Protein Muffin,27.0,8.0,Breakfast foods
204,3.4,15.7,Keto Spinach and Sausage Breakfast Muffins,12.2,1.3,Breakfast foods
70,14.9,0.3,Strawberry Banana Greek Yogurt with Honey,3.5,10.6,Breakfast foods
99,10.3,3.6,Spinach Pepper and Tomato Scramble on Toast,6.5,2.3,Breakfast foods
111,15.7,4.8,Fried Corn with Bacon,3.9,5.5,Breakfast foods
264,0.9,21.3,Scrambled Eggs and Fried Salami,16.5,0.7,Breakfast foods
116,15.3,3.9,SuperGreen Chia Pudding,6.1,7.9,Breakfast foods
57,6.4,0.5,Warm Blueberry Yogurt,7.2,4.8,Breakfast foods
64,10.2,2.6,PBJ smoothie,1.4,5.9,Breakfast foods
145,23.8,4.5,Apple Toast,4.2,7.9,Breakfast foods
150,13.8,7.1,Breakfast nachos,8.0,1.1,Breakfast foods
142,14.1,5.9,Cinnamon Peach Cottage Cheese Pancake,8.7,4.0,Breakfast foods
227,22.6,12.3,Bacon and Tomato Cups,6.8,4.6,Breakfast foods
146,11.1,8.1,Corned Beef Hash Cakes,6.9,1.3,Breakfast foods
175,24.3,5.6,Quick Brownbag Burritos,7.6,2.1,Breakfast foods
293,41.3,8.8,Buttermilk French Toast,12.5,23.0,Breakfast foods
158,7.8,10.1,Ham and Sweet Potato Hash with Fried Eggs,8.9,2.1,Breakfast foods
183,12.7,13.6,Sticky Bun Chia Seed Pudding,4.2,2.7,Breakfast foods
51,10.7,1.0,Rise and Shine Smoothie,0.7,6.7,Breakfast foods
92,19.2,1.3,Vegan GF Pancakes,2.3,3.2,Breakfast foods
113,3.8,8.5,Ham Pepper and Tomato Scramble,5.5,2.3,Breakfast foods
185,1.9,14.3,Tarragon and Chive Eggs,11.8,0.4,Breakfast foods
57,13.2,0.7,Pineapple Coconut Vitamin C Smoothie,0.4,10.6,Breakfast foods
88,9.5,5.8,Strawberries and Cream Smoothie,1.2,4.2,Breakfast foods
194,17.7,8.8,Sausage Egg and Cheese Muffin,11.8,3.5,Breakfast foods
109,2.9,8.4,Egg Mushroom Cups,6.0,1.6,Breakfast foods
123,1.0,6.5,Baked Eggs in Ham,14.6,0.2,Breakfast foods
77,13.1,1.6,Breakfast Quinoa,3.0,7.9,Breakfast foods
265,14.8,17.1,Fried Egg and Sausage Ciabatta Breakfast Pizzas,12.9,3.3,Breakfast foods
303,1.1,25.9,Bacon Weave Open Sandwich,15.6,0.6,Breakfast foods
226,6.9,17.9,Keto Pancakes Recipe,10.4,1.3,Breakfast foods
73,12.8,1.5,Strawberry Oatmeal,3.3,5.4,Breakfast foods
194,1.3,15.1,Oregano Eggs,12.5,0.3,Breakfast foods
170,10.0,13.7,Keto Blackberry Chia Pudding,3.3,2.8,Breakfast foods
209,27.4,6.3,Breakfast Burrito,10.3,0.9,Breakfast foods
149,14.9,7.7,Strawberry French Toast,5.5,7.8,Breakfast foods
122,9.5,8.5,Banana and Cashew Cream Smoothie,3.7,3.2,Breakfast foods
58,12.3,0.8,Oatmeal and Apples,1.4,4.9,Breakfast foods
40,2.0,0.4,Mushroom Egg White Omelet,7.4,1.3,Breakfast foods
122,2.5,9.8,Tofu Eggs,8.3,0.5,Breakfast foods
71,8.4,2.1,Peanut Butter Yogurt Oatmeal,5.7,1.7,Breakfast foods
102,2.6,4.6,Turkey and Cheese Omelet,12.1,1.4,Breakfast foods
113,7.3,5.9,Savory Cr pes,7.2,0.2,Breakfast foods
117,17.1,4.9,Crispy Hash Browns,2.0,0.6,Breakfast foods
78,5.7,2.9,Raspberry Peanut Butter Protein Smoothie,7.8,1.4,Breakfast foods
181,5.0,12.2,Sausage Egg and Cheese Scramble,12.4,1.9,Breakfast foods
116,7.1,6.8,Parsley and Tomato Scramble,6.7,2.1,Breakfast foods
179,19.9,8.2,Poached Egg with Baked Beans on Toast,6.6,1.1,Breakfast foods
30,7.3,0.1,Peach Mango Orange Smoothie,0.5,6.1,Breakfast foods
35,7.4,0.4,Scottish Porridge,1.3,0.3,Breakfast foods
168,1.2,12.9,Scrambled Eggs with Bacon and Mushrooms,11.1,0.8,Breakfast foods
130,15.8,5.7,Toast with Refried Beans and Avocado,5.2,1.0,Breakfast foods
